var1,var2,var3,var4,var5
0.5074782031588256,13.443435048684478,a,68.04447896299776,blue
0.30676850606687367,10.613225530833006,a,68.75066257702218,yellow
0.4269076664932072,13.689798088744283,d,75.77552372948077,yellow
0.6931020808406174,14.075935604050756,d,65.67636380084501,yellow
0.08513596886768937,19.143367554061115,a,65.66660828815843,red
0.2254366164561361,18.887052480131388,d,58.39491484826071,yellow
0.2745305229909718,19.837321762461215,c,73.04415084458927,red
0.2723050662316382,14.771952787414193,c,75.75003024100494,blue
0.6158293078187853,16.93508233409375,d,64.00201164131569,orange
0.4296715254895389,14.257464623078704,d,62.099996227250614,yellow
0.6516556669957936,17.841665328014642,b,73.26583096821093,red
0.567737752571702,18.42695987317711,b,67.25295757438515,yellow
0.11350898211821914,11.834721465129405,b,72.60527262656268,red
0.5959253052715212,15.285396012477577,c,66.5029846679525,red
0.3580499750096351,17.029475504532456,a,67.80545342603898,yellow
0.42880941834300756,19.13272760109976,c,66.61340351941654,blue
0.05190332210622728,12.591739182826132,c,74.79570597387675,red
0.2641776674427092,17.926247699651867,d,62.659133352687995,orange
0.39879073086194694,16.144695514813066,b,70.91881946334065,orange
0.8361341434065253,17.006205283105373,d,62.824264086741,red
0.8647212258074433,11.079332339577377,b,64.31300050938265,blue
0.6153524168767035,13.338657931890339,b,67.92677336561003,red
0.7751098964363337,13.24131608242169,c,70.71967144075678,yellow
0.3555686913896352,15.654257561545819,b,75.31012165349138,yellow
0.4058499720413238,12.03178191324696,d,67.14603048632301,blue
0.7066469138953835,12.197045073844492,c,76.38590688206075,orange
0.8382876652758569,16.33115279255435,d,71.1414466027004,red
0.2395891312044114,13.52520510321483,b,68.45593467748628,yellow
0.7707715332508087,18.568732340354472,a,74.7991456529779,yellow
0.3558977444190532,19.507215674966574,a,72.74411187406041,red
0.5355970377568156,18.88031510869041,c,72.1275654688599,red
0.09308812953531742,10.468587768264115,b,73.21750017564085,yellow
0.16980304149910808,17.690405137836933,c,63.19846928248243,yellow
0.8998324507847428,12.302254226524383,d,69.00746946798402,yellow
0.42263760697096586,13.151841177605093,d,73.09651338437689,blue
0.7477464678231627,12.82669585896656,a,80.34104802518416,yellow
0.8226525799836963,17.131956513039768,c,68.47357622901374,orange
0.9546536463312805,18.62137916730717,b,71.40622806114929,orange
0.6854445093777031,11.063235206529498,a,73.4565866835295,red
0.5005032296758145,15.503277557436377,b,70.23180719071661,orange
0.2754838624969125,16.483695143833756,a,70.5651468081298,orange
0.22890394483692944,12.347866990603507,c,74.97665937144566,orange
0.014433905947953463,10.762972147203982,a,66.59424319339176,red
0.7289645625278354,19.23095042584464,b,63.61471376656156,orange
0.2498804717324674,11.472166925668716,c,62.65651125084458,blue
0.16118327667936683,18.223903749603778,d,68.43262966732067,orange
0.01704265014268458,14.135183922480792,b,61.48170253668343,yellow
0.4861003451514989,16.125206095166504,c,63.24742671931147,red
0.1029001718852669,10.681205017026514,d,64.48953161395418,blue
0.8015470046084374,19.041321980766952,d,64.50228492735326,blue
0.35432806494645774,18.79543198738247,c,76.07756888097826,orange
0.9364325392525643,11.971168725285679,d,71.65438242552071,orange
0.24586639227345586,10.694597107358277,b,76.95137559637342,yellow
0.4731414613779634,11.573395733721554,a,74.36023492510556,orange
0.19156087120063603,13.334567800629884,d,64.59591488669865,orange
0.5832219698932022,11.800617736298591,b,72.47910795723267,blue
0.45947318989783525,11.464826867450029,b,75.26313778108155,orange
0.467434047954157,12.905754384119064,a,63.626750249243585,blue
0.3998325555585325,19.360688880551606,a,69.0316663578831,blue
0.5052855962421745,11.024604693520814,a,63.52458178723315,red
0.0318881559651345,17.233518823049963,a,70.70940142339325,red
0.11446758802048862,15.16401493921876,b,76.3085752599331,yellow
0.46893547591753304,14.11899478174746,b,67.84249835965177,red
0.39698673761449754,14.132652799598873,a,60.886437052490905,orange
0.8336191941052675,17.620444083586335,c,71.76271979376556,orange
0.7611217433586717,12.591765474062413,c,63.25774279263109,orange
0.5733564489055425,17.631897802930325,d,73.53844158953714,orange
0.447508045937866,19.824048136360943,d,67.9455453160061,blue
0.08380200807005167,16.701190313324332,c,67.76977410038877,blue
0.2191385473124683,15.899278924334794,a,64.79421849165627,yellow
0.07557029183954,15.630988401826471,a,68.35387641922993,blue
0.5344267843756825,17.61796804377809,a,68.58589187933823,orange
0.6413565766997635,17.45297400513664,d,72.16214562747676,red
0.5257393175270408,17.078272621147335,c,68.46196452468293,red
0.039281388046219945,19.86808244138956,c,69.71681846055341,blue
0.5458598397672176,14.516309071332216,b,73.66757710100136,red
0.37276309728622437,11.18217407958582,b,70.48655809832592,blue
0.9613024145364761,12.386353188194335,c,78.15445868294083,blue
0.25734156905673444,14.70522761810571,b,72.80305349501103,orange
0.20795168331824243,13.523230708669871,c,76.64782382226079,orange
0.8613824397325516,13.385752448812127,d,68.6058825218277,red
0.46439198264852166,11.273012661840767,a,63.66634227929542,orange
0.2228674334473908,14.240738560911268,d,68.75425802979868,orange
0.6235496015287936,14.733108398504555,a,70.08994207284401,orange
0.20364770060405135,15.27722007362172,b,71.88536363555164,blue
0.01967341359704733,16.269536092877388,a,73.98004278763719,blue
0.7979930059518665,18.76026091631502,d,65.79661291450715,orange
0.2743188966996968,16.791570365894586,a,58.97264124586894,orange
0.16660910402424634,17.240640106610954,b,64.35972004468755,yellow
0.17015171819366515,11.81847722735256,d,63.29345020598775,blue
0.48850593669340014,10.77855518553406,a,78.02557021440484,yellow
0.7114090772811323,10.721974035259336,c,73.72211864244271,blue
0.5919349214527756,10.540625944267958,b,74.31041102976691,blue
0.5171568768564612,15.17273405333981,b,71.97577907738102,blue
0.3816276858560741,18.14051568740979,b,72.54559348165164,red
0.8347783295903355,14.49048402486369,c,69.38724937084683,blue
0.2490080506540835,15.588948877993971,c,70.46292323589138,orange
0.5406010278966278,12.798801066819578,d,68.21060042833186,orange
0.7438394036144018,18.900940374005586,b,68.20172387826494,yellow
