var1,var2,var3,var4,var5
0.6062682976480573,14.784143238794059,a,72.62557460156695,blue
0.9376419729087502,17.866570281330496,b,67.28337332524265,orange
0.26435206760652363,16.778200895059854,d,61.414904547854896,blue
0.38009391934610903,11.975523396395147,a,75.15058312369426,orange
0.8074833890423179,12.753303728532046,c,64.26440581750833,blue
0.9780757252592593,15.623744337353855,c,68.66935239581477,red
0.9579337164759636,18.96751801483333,c,64.16379193576581,orange
0.7627318564336747,18.408953237812966,d,68.93958766667491,red
0.5096485349349678,11.260364388581365,a,61.39092733259908,red
0.06447679526172578,17.441735630854964,d,62.808626750664715,red
0.6435727651696652,18.609557955060154,d,74.1727989405784,yellow
0.9159088842570782,12.012453125789762,b,72.36379325890667,yellow
0.09523258078843355,10.631328064482659,d,72.1565380296865,blue
0.29537280299700797,13.59528437955305,b,72.35730454702752,orange
0.76993169891648,10.577735607512295,b,78.68445342069126,orange
0.2558935259003192,19.57144672749564,b,74.52413300303317,orange
0.5178957260213792,14.545821843203157,d,71.45165871279222,blue
0.6778499304782599,16.660687834955752,d,65.63051644283053,red
0.14722781931050122,15.442747625056654,a,66.41256753862457,orange
0.7005260449368507,12.102595230098814,a,69.11165302019657,orange
0.9579925348516554,15.847801340278238,a,75.17008559868741,blue
0.8286250589881092,14.743942602071911,b,60.46030068077157,blue
0.11927880300208926,17.101338608190417,b,73.98663481733699,yellow
0.24034099117852747,16.016653056722134,c,69.52574531353322,red
0.7431884878315032,11.446816176176071,d,71.02807559382873,orange
0.3157976216170937,16.446961478795856,a,74.41946439608344,yellow
0.3562254349235445,10.536935441195965,b,61.484339029104135,yellow
0.9143598796799779,15.06292685167864,a,70.6788997079401,blue
0.27440154110081494,13.676246772520244,b,75.89501055551857,orange
0.4333380723837763,17.785943567287177,a,71.92145437070978,yellow
0.5217734931502491,15.81189623568207,c,70.17869032387394,orange
0.1261691371910274,14.540148738306016,c,74.6716778024446,blue
0.956151891965419,14.112444166094065,a,69.40318425967453,red
0.760002784896642,12.321402032393962,b,64.3615813416704,red
0.13689570873975754,11.81514190742746,c,72.08764012988827,blue
0.9308650717139244,11.2127485871315,a,70.25734422809921,red
0.3861828607041389,12.09513661917299,c,69.56094842563432,orange
0.059223046293482184,19.706022024620324,d,70.52301068767679,blue
0.9863573887851089,17.098968871869147,b,64.95184585101363,red
0.7669069252442569,13.640187159180641,b,68.58166796216092,orange
0.6980321076698601,13.485722683835775,d,75.64980055063737,red
0.723329063737765,12.148842317983508,b,69.7955762903148,orange
0.08002283610403538,13.273488550912589,a,76.6841589434408,blue
0.9386823666281998,17.483513904735446,a,72.00842539307546,orange
0.9780405727215111,14.915674536023289,c,66.51223970644035,red
0.8267048394773155,11.532321562990546,d,58.687511384128115,blue
0.11738552083261311,12.74447271367535,c,73.93783807742082,yellow
0.42240889999084175,10.288350176997483,b,67.74262828774951,blue
0.5754946253728122,13.7795117078349,b,67.19475035447992,orange
0.9859954137355089,19.14390326011926,a,73.11555436611647,yellow
0.12105363490991294,12.477356898598373,c,77.11056895227517,yellow
0.3329655712004751,13.711576361674815,b,66.20777305305218,blue
0.48481132136657834,14.199365763925016,a,69.72328542900581,blue
0.823713784571737,17.654232420027256,a,67.59770661202825,blue
0.990718791494146,18.67960146162659,d,65.39741737756204,yellow
0.8987029767595232,17.869334688875824,c,66.76185632444263,red
0.9182545391377062,17.955977267120034,d,72.5896650902365,orange
0.44308408978395164,18.278027242049575,c,77.39180430561831,blue
0.28762638312764466,18.945179840084165,c,57.71657968402824,orange
0.21461517177522182,10.329650929197669,a,62.75274006093173,red
0.2509639603085816,19.954476561397314,a,68.00097648819036,yellow
0.904474277049303,18.742002628277987,b,72.58361563879583,yellow
0.6887953206896782,14.796468378044665,a,68.53731659472056,orange
