var1,var2,var3,var4,var5
0.1550508332438767,16.23820916051045,b,84.58036122637613,orange
0.9683788088150322,11.899478193372488,c,70.4995822800001,orange
0.46826308593153954,19.927035437431186,d,76.5658039503815,yellow
0.7768196517135948,18.47776059061289,d,73.44711890038809,orange
0.4078857412096113,17.087349731009454,d,67.99137080626981,orange
0.5387971485033631,18.38569121202454,c,75.18154261558782,orange
0.2068876635748893,14.883352455217391,a,64.44873971366295,red
0.18710355530492961,13.472284742165357,a,69.2113630478523,yellow
0.779969688039273,12.030480122193694,c,77.88304067521956,red
0.193943927064538,12.124935030005872,b,64.09582298037556,red
0.4342311783693731,18.93697520485148,d,65.35008823175002,orange
0.002274518134072423,14.016841277480125,d,66.54554167599102,blue
0.8346921387128532,10.844487037975341,d,57.72613711181159,yellow
0.8300829662475735,11.482583326287568,a,64.15074081183063,red
0.9569678178522736,13.702812818810344,d,65.15740452505395,blue
0.948497073026374,18.611776216421276,b,72.5030137948683,yellow
0.6007299756165594,18.366817985661328,b,79.19177598432427,orange
0.2618074049241841,17.40547050954774,a,70.06717140521452,blue
0.6430342507082969,19.857658015098423,b,69.67561922618103,yellow
0.5262335070874542,10.320818219333887,c,69.10500689247161,blue
0.881156767020002,15.121840932406485,b,67.54764122117456,orange
0.6074840670917183,15.650421930477023,a,67.50486795771731,yellow
0.7399502566549927,12.160751337651163,b,75.46481758296723,red
0.8031332886312157,16.43503280589357,a,69.98666504324237,yellow
0.9023953948635608,16.275761683937162,a,66.3089432481685,blue
0.09265519073233008,13.33284925436601,c,71.78607041873434,yellow
0.5745295616798103,11.892012576572597,a,74.9874825962029,orange
0.57546132709831,12.185501486528665,a,72.03618360926481,blue
0.9442182898055762,15.829030971508473,a,64.73010065581155,orange
0.21898735826835036,16.780894263647497,b,63.88756059379788,orange
0.4779979116283357,15.600251357536763,d,62.99966549464183,orange
0.044668788788840175,17.951128585264087,d,63.90736708205626,red
0.7991169183515012,13.656191455665976,d,63.996820189244026,orange
0.36828087200410664,10.309038024861366,c,81.96607806006605,yellow
0.5633113658986986,18.17499679978937,d,60.558725543009075,yellow
0.246998111018911,14.371973215602338,d,72.72018349318758,blue
0.7343275730963796,18.20940406760201,c,66.07564204783087,yellow
0.7036567726172507,12.13786007836461,b,76.99187737699303,orange
0.7368240596260875,12.891097022220492,d,74.18117454429851,blue
0.801862649153918,14.418899880256504,c,64.06650974506915,orange
0.7520730018150061,17.123403679579496,c,63.768898786711105,blue
0.6337790305260569,16.914499369449914,b,64.82217195495247,blue
0.24760892894119024,10.365330304484814,c,62.97895522912875,orange
0.5513393341097981,17.04233133001253,d,67.22456389082593,blue
0.2347610837314278,10.587426023557782,b,68.24222053310086,blue
0.25861468841321766,10.745222365949303,a,73.33416058387586,orange
0.9528880952857435,10.004495745524764,a,67.91931657906446,blue
0.8568745707161725,17.20901628024876,a,67.04928121488818,blue
0.27566924318671227,15.614795892033726,b,63.612607478154196,yellow
0.5545241765212268,16.640718339476734,b,71.24715463364775,red
0.8769438099116087,13.576950507704169,d,68.09976931196177,blue
0.11880538077093661,16.600840943865478,a,74.07053041990616,orange
0.5467373395804316,10.074730147607625,b,68.66646969379191,orange
0.232753204414621,19.603366358205676,c,76.83457765882494,red
0.6022677840664983,16.317396212834865,a,71.73746258656725,red
0.7125391059089452,11.982904351316392,a,71.70198286527284,yellow
0.6489036013372242,12.609391279984266,d,76.38766477420448,red
0.1875624160747975,16.856521184090525,d,68.19863949375556,yellow
0.23839288926683366,19.657057281583548,b,72.92349427169098,yellow
0.07038709195330739,10.370019981637597,c,76.28301431979119,yellow
0.11948412097990513,10.323936187196523,b,68.27736236321572,blue
0.6181194665841758,14.497583920601755,b,63.68867729916986,blue
0.16848571272566915,17.39471470937133,b,73.43420627751021,orange
0.14597753179259598,19.352707255166024,b,69.76046547590325,blue
0.18971358495764434,18.820950067602098,d,68.19464039912593,orange
0.5754945196676999,16.003968841396272,a,75.71279225469671,blue
1.8817349337041378e-4,14.294839943759143,b,75.53903209088139,blue
0.3283282876946032,17.83167915418744,a,70.87865780428794,blue
0.0782780353911221,10.991995607037097,a,70.8291500832129,red
0.6041721752844751,14.261053479276597,c,69.80961474940771,yellow
0.3267990555614233,16.784793073311448,b,77.34038870096789,orange
0.7904525734484196,11.640003775246441,a,68.34997956806444,red
0.21888402197510004,18.107507608365268,a,67.58957710849218,yellow
0.810051092877984,12.271282910369337,b,67.58897863479305,blue
0.2027529999613762,15.554416365921497,b,81.89762050423727,red
0.5060450306627899,16.592695170547813,a,76.51197769017506,red
0.520667975069955,13.538098454009742,a,67.61338304380747,red
0.08426808007061481,16.10096600605175,d,74.79961397591447,orange
0.2687653561588377,15.169655019417405,a,71.03734979430556,red
0.8147157353814691,11.61279100459069,b,61.454522184313205,blue
0.6004054711665958,17.36920523457229,c,68.47943444763715,red
0.0081329375971108675,16.45059532718733,c,61.61716842548503,blue
