var1,var2,var3,var4,var5
0.27724979422055185,17.85198322730139,b,62.02042310811676,yellow
5.183129105716944e-4,16.771699362434447,c,73.3553686205103,red
0.5106083729770035,14.090482573956251,d,72.12861734135707,blue
0.014047908363863826,14.088542181998491,b,73.44798289788659,yellow
0.06468977662734687,12.065351628698409,a,65.04640427449151,red
0.9548492254689336,12.639838925097138,a,74.20867672274427,yellow
0.08649589121341705,16.91368856932968,b,78.488170342594,red
0.2899750091601163,17.404031332116574,c,77.93200094843975,yellow
0.8806991728488356,15.632413339335471,a,66.16803009989893,blue
0.12321620131842792,11.430741404183209,d,68.59037609190361,yellow
0.1751129226759076,17.06306485692039,d,70.03005372994639,orange
0.44075027178041637,10.899552744813263,a,67.17015754899532,yellow
0.9071829735767096,14.377622925676405,c,72.92655662286623,orange
0.8510418669320643,18.220756307709962,d,70.53278879372711,yellow
0.7339874927420169,16.695943500380963,b,63.45825507244245,yellow
0.5736857214942575,13.027666811831295,d,69.51169032053583,orange
0.4817655358929187,19.31607491336763,a,62.90656621931152,orange
0.33061099448241293,14.48597747599706,d,68.73543638771736,red
0.1576602489221841,15.23987929802388,b,70.15573272783635,orange
0.4801340533886105,12.452112473547459,d,69.82486037787922,orange
0.20371259469538927,11.979370680637658,a,72.57907824160442,red
0.6803673875983804,12.893108045682311,b,71.66192204607714,blue
0.3637880280148238,19.903502033557743,a,74.71558754978327,blue
0.3503483834210783,11.705349634867162,d,71.55823733151098,blue
0.06198844383470714,14.517651458736509,a,64.55297440007011,orange
0.48301775055006146,10.719823802355677,c,75.31259695913559,orange
0.3991432855837047,10.255757018458098,a,65.04667858854127,yellow
0.016214577946811914,18.56417034752667,d,75.74780433310832,yellow
0.1250832553487271,17.04957026988268,a,74.40959400666107,yellow
0.3981494423933327,16.308843677397817,a,75.80999758661555,blue
0.5049176265019923,19.54821238061413,d,69.5124121188818,red
0.3276793584227562,16.81841986719519,b,69.53383987582986,orange
0.41177960531786084,12.144812715705484,d,73.34801338728313,blue
0.20241303439252079,15.24567250860855,d,66.37627763834713,blue
0.8126682038418949,11.411290389951319,b,81.38060283158076,red
0.6420319871976972,14.821696795988828,d,68.6708840740069,orange
0.27687330706976354,12.716351503040642,d,68.06850284403858,blue
0.10355600714683533,17.090922587085515,d,69.24601947198465,yellow
0.2560027544386685,17.746959552168846,d,67.42877993273576,orange
0.0578589488286525,19.933362889569253,c,71.71623633110053,yellow
0.24745585746131837,16.74897014396265,d,69.84885889204229,blue
0.21501122880727053,15.585337011143565,a,67.5108792584507,blue
0.493673762306571,14.508818429894745,c,74.35743432941292,yellow
0.6534460268449038,16.880854624323547,b,70.37136402756555,blue
0.3290258052293211,12.227028296329081,c,72.07551051906975,red
0.8638878259807825,15.289114341139793,b,83.8569104308805,orange
0.6377899032086134,15.902818620670587,c,78.57116665132375,red
0.013780595501884818,13.31109978724271,a,63.82916974963934,blue
0.5291648111306131,18.68528436170891,c,70.87144057057833,yellow
0.8343630393501371,13.041936326771975,a,74.91605427441736,blue
0.5028559234924614,15.622093798592687,a,73.29140481965818,yellow
0.5977607655804604,17.645007537212223,a,78.2599923952975,red
0.4255950709339231,12.454833341762424,b,63.720662509664805,red
0.3122046487405896,17.657122518867254,d,74.40520144091562,yellow
0.22192722489126027,16.747074867598712,d,73.71275263921841,yellow
0.4434262290596962,16.427013957872987,d,70.04370780582217,red
0.41252409131266177,11.428625313565135,a,68.19265874405023,orange
0.8157025601249188,11.845730843488127,a,67.35199894484005,yellow
0.16265891678631306,16.55997961293906,d,64.7857118311005,orange
0.5969833894632757,15.666569070890546,c,63.63251829696517,red
0.1347349677234888,14.741770955733955,d,73.66018665363309,blue
0.752363343257457,12.965691271238029,d,73.3863123567227,yellow
0.17408360657282174,16.23807568801567,c,65.77492256175341,yellow
0.5798331354744732,12.568822798784822,d,67.5086262494391,blue
0.7513120123185217,12.723631153348833,d,77.11514355212893,orange
0.18279754789546132,18.08750530006364,a,67.59746522993863,orange
0.057340506464242935,11.820488441735506,a,66.14365673793154,red
0.4984876911621541,10.45544698368758,a,74.69461031110953,yellow
0.1921670159790665,19.8813921562396,c,64.92643438960141,orange
0.6197351408191025,11.861094292253256,d,69.21442981456106,orange
0.6860472774133086,12.731789387762547,c,70.68224310095817,orange
0.42554839653894305,18.26436989940703,c,71.829853253935,red
0.4262017160654068,10.971673640888184,c,71.831904052086,yellow
0.20451182825490832,17.734168451279402,b,67.8960657241615,orange
0.9388939286582172,16.937300306744874,a,65.5021380469282,orange
0.5357289747335017,16.380370932165533,c,69.87339952409074,red
0.2704739982727915,11.967369797639549,b,70.12406987989768,orange
0.3323445147834718,18.026197485160083,b,72.80501908641209,blue
0.36401154077611864,10.660295048728585,b,61.80551965595825,red
0.22029982856474817,13.587234509177506,c,66.87027520294484,blue
0.05086578894406557,18.853819379583,b,74.84664219011094,red
0.496298735961318,11.052993691992015,a,70.21450035979399,yellow
0.5081304607447237,11.520065758377314,d,59.79933101454335,orange
0.23592538968659937,13.993272727821022,a,71.42976143910212,orange
0.8137345684226602,18.259471550118178,a,60.58586165215025,blue
0.4191034857649356,12.88127812789753,a,69.24644441138194,blue
0.1913997670635581,12.935116633307189,b,69.33378062847326,blue
0.648899591062218,12.822638414800167,a,76.87698410350137,yellow
0.8132807046640664,16.960576043929905,c,64.91162699713601,orange
0.22550151450559497,18.753911005333066,d,74.0468874464678,red
0.36547039239667356,13.62197588197887,b,74.78457915934234,red
0.7646076064556837,12.040462766308337,d,73.19065674587227,red
0.014379245229065418,19.076684389729053,a,78.95986453534019,red
0.47636350942775607,19.937938321381807,a,75.85896360021405,yellow
0.8105861060321331,11.271115224808455,d,77.20059170524164,yellow
0.23931398149579763,17.26985808694735,b,63.46860018417448,blue
0.7654231002088636,19.21188300009817,d,69.87620109190081,red
0.193027812987566,15.767968674190342,a,72.45215554986457,yellow
0.5870070590171963,12.735275698360056,a,61.568646174069826,red
0.2230740648228675,17.60883797891438,c,65.85189585533145,blue
