var1,var2,var3,var4,var5
0.8228963147848845,11.833743585739285,b,75.43652457026629,yellow
0.7101995754055679,13.11242590425536,d,63.80452637393007,blue
0.9658347659278661,11.288935830816627,a,72.1580694927455,orange
0.07861077878624201,18.102160149719566,a,75.33665702985947,orange
0.05363707453943789,16.90434137592092,c,66.05159395311148,yellow
0.5749782165512443,19.99100369401276,b,63.20145972417804,blue
0.38778003002516925,12.919425200670958,c,72.94248420442754,blue
0.5103883659467101,12.060059462673962,a,67.83040895662928,orange
0.36614797194488347,14.643814624287188,c,77.50294672267736,yellow
0.21793083241209388,12.579594673588872,b,58.797851270290465,orange
0.6428831771481782,10.165460896678269,d,64.20961753745911,blue
0.7528150065336376,13.446180615574121,a,69.27653115255394,yellow
0.09224758786149323,11.838698957581073,d,75.45515297630465,orange
0.30730800912715495,14.429231428075582,d,67.73874253036853,yellow
0.9920802351552993,18.906775845680386,d,69.78854391537203,blue
0.11898099863901734,18.711582105606794,b,75.86131084942362,blue
0.525441377889365,15.319039665628225,a,72.20551520824672,red
0.041267640655860305,16.93333290051669,b,69.5394138343445,orange
0.9388891037087888,16.660175744909793,a,77.26482532401614,red
0.06716854241676629,16.741907179821283,c,70.66812984558365,yellow
0.029733350267633796,11.989741586148739,b,64.71775687402945,orange
0.13128822622820735,17.30846572900191,c,69.88242362562018,red
0.8189648576080799,15.928766939323395,d,75.30871525075692,orange
0.896678677527234,11.735239145345986,c,64.47963526475463,orange
0.0958688328973949,10.721826830413193,d,69.84158503921276,blue
0.6955034122802317,10.160125051625073,a,69.78883350125146,yellow
0.5167800094932318,15.112265928182751,b,66.45296602718047,yellow
0.44331254134885967,11.149817800614983,a,70.32265506759535,orange
0.2161298783030361,12.499227412045002,c,58.8604831630373,orange
0.3213757195044309,10.019064652733505,c,76.65835578349851,yellow
0.8871734738349915,17.060845976229757,b,66.40946394587657,orange
0.49356865766458213,14.246212935540825,c,67.55976107208426,blue
0.17760034278035164,11.128093004226685,a,72.98310671054196,red
0.20178612181916833,16.676254069898278,c,66.41523409426117,blue
0.24887666385620832,17.388997480738908,a,72.79131546185054,orange
0.7293822881765664,19.78438459802419,a,77.68364528239191,yellow
0.9085960856173187,13.188352463766932,c,68.26154008653221,yellow
0.5000069923698902,15.182902545202523,a,72.66565286478458,orange
0.6781699860002846,15.771617274731398,d,68.09571409678335,yellow
0.4532436893787235,17.26296623237431,d,66.52887354738877,blue
0.09642027504742146,13.009196587372571,d,71.87514369421301,orange
0.049955408088862896,11.943114479072392,b,60.12796352961343,blue
0.8661751486361027,14.210673857014626,d,75.38497889377197,blue
0.02687054523266852,12.461238792166114,a,74.89121863099909,blue
0.22001668950542808,13.005189278628677,c,73.77200103228063,yellow
0.48980210069566965,18.179059487301856,c,61.40077141864795,yellow
0.24914896674454212,11.01898529799655,c,66.86672237024897,blue
